optimality_error
0.022667204569817995
0.022697576025687848
0.02092449352675086
0.026050114604611454
0.019956071140874776
0.023871927469649425
0.02557562281363174
0.02110422661468362
0.019060934707072937
0.02239297668791627
0.022219671480274088
0.020573151696442943
0.014151303812257881
0.023295468034107654
0.017655191877185897
0.02281402255595156
0.026621500646655197
0.020672450959971014
0.015404991733444994
0.02202538962537045
0.02231289636659039
0.02232921605385858
0.019213371476023183
0.020166474056022066
0.015414770291973686
0.021377310686775335
0.024589307128566357
0.03047516055693509
0.020823074312932822
0.01810365483602963
0.020935854270965296
0.02345841205382298
0.027317980015543596
0.028187209940979164
0.021455397218136343
0.023896091263959206
0.02155988561609027
0.02182279517536872
0.02261030620327456
0.024099554903420282
0.022814613722987927
0.01864576312967567
0.02065243362492424
0.02209841001254839
0.019597974951194367
0.02342118144927513
0.01673206840304463
0.016475528312779528
0.02789872514670829
0.02379312855491407
0.02500776924469369
0.027302178662709224
0.024489853073850005
0.024208636226178318
0.027676992222590943
0.02534729608798659
0.01951949582859822
0.02403908044103827
0.02110691334552032
0.012088732532898699
0.028723219982305537
0.016637789380774176
0.02469751954335376
0.018888859525391963
0.01658583472213912
0.0208513090561449
0.0181795050791008
0.022853615043033338
0.022429134663847522
0.02978466054689283
0.024497544155670136
0.01975607335870635
0.021792345189485206
0.022963359756860386
0.020674037057868654
