0
4.906527807713226e-08
5.694555924439379e-08
2.3747197328846368e-08
1.4188544270029123e-07
3.115404999582846e-08
1.409797182581775e-07
1.7018029310066156e-07
7.776185261997095e-09
1.9885441391765538e-07
1.7218889852385566e-07
1.4462246131547145e-07
1.9506877397194972e-07
1.7673722588152598e-07
1.7101698761859653e-07
1.6745122451104195e-07
4.856037469765761e-08
1.1644640105193067e-07
1.0729305305908821e-07
8.032645673214844e-08
5.9309617408000445e-08
1.8319814958971115e-07
4.748859313093565e-08
5.1267151702445406e-08
4.762641484889806e-09
8.582570387270424e-08
2.1178974260116986e-07
2.2168739814591895e-07
1.0056324099675462e-07
1.8867448462669005e-07
1.0876731187858994e-07
1.1206103740396537e-07
8.927072101434405e-08
1.641412925547106e-07
9.755275421742004e-08
5.062282986278806e-08
4.53157469559148e-09
1.4574070459573722e-07
6.042474221326359e-08
1.397369675995535e-07
1.2877790868241186e-07
1.4493344198380603e-07
4.1054961342027024e-08
2.441301113791288e-07
1.483447351592772e-07
1.6797139788692436e-07
5.858742838624865e-08
8.698896233342218e-08
1.0150783097058364e-07
1.8538821580553657e-07
4.201689479430218e-08
6.745646219435245e-08
1.1513046040930781e-07
8.787176495175821e-08
3.1093335410588035e-08
9.536531242117768e-08
8.038397517109339e-08
1.1692618899882328e-07
1.377766423368219e-07
9.93826799736941e-08
1.39351400622493e-07
1.6363846470704412e-08
8.615148985951516e-08
3.6192656947429395e-08
1.2604133895017524e-07
1.1021432073607459e-07
1.8197729447398457e-07
3.354645402506792e-07
9.426343379707944e-08
1.4741713746221783e-07
5.6876477712111156e-08
1.237093054038417e-07
1.7520130576770415e-08
1.0991719085432963e-07
1.5362071657731272e-07
1.399397860101181e-07
2.1914987726671421e-07
2.033122504722558e-07
1.5745817299635858e-07
5.70207008140389e-08
1.1601045598678806e-07
2.193239495831198e-07
4.793285490022976e-08
1.5867990057231573e-07
1.5141149479496093e-07
2.0772684946399324e-08
1.1786230396755993e-07
1.8121305810548262e-07
1.8635927372533908e-07
6.310922788601579e-08
1.5436906915840282e-07
1.6317880906566284e-07
9.55861382900002e-08
1.983841509041701e-07
6.645412294532536e-08
8.01476981307661e-08
1.6988817999513266e-08
1.4676104451569372e-07
1.90842670735586e-07
1.9125851431152367e-07
1.6629064585799255e-07
1.7207805806472087e-07
2.3574475050109393e-08
1.1297535535698016e-07
6.974666846474421e-08
1.326287090087132e-07
8.190346882383842e-08
1.2761977591162432e-07
