1.0169204,2.88466E-12,
0.859775273,2.61776E-05,
0.855552482,4.8087E-05,
1.046541844,4.47702E-05,
0.153004972,4.80169E-05,
0.058605773,0.000115558,
0.575336702,0.000103071,
0.440169561,7.62842E-05,
0.716531541,6.75729E-05,
0.189576093,0.000133851,
0.543195266,9.97945E-05,
0.310966237,0.000177888,
0.200206105,0.00013318,
0.147720915,0.000145171,
0.368314045,0.000111436,
0.343288194,0.000102817,
0.194774955,0.000190191,
0.297092609,9.63967E-05,
0.084374818,0.000180649,
0.161861118,0.000141426,
0.087721546,0.000138354,
0.145579025,0.00010726,
0.294626795,0.000121063,
0.202672056,0.000180004,
0.037615229,0.000124758,
0.366979534,8.70546E-05,
0.267116879,0.000113738,
0.238285988,0.000204466,
0.088271358,0.0001511,
0.1766147,6.44647E-05,
0.011993198,0.000167851,
0.191589463,0.000124833,
0.444618389,6.15501E-05,
0.02025292,0.000162836,
0.140635885,8.25612E-05,
0.081235303,0.000209794,
0.002618498,0.000109184,
0.01639403,0.000159149,
0.203539922,7.63519E-05,
0.338790798,5.18352E-05,
0.085295866,0.000107438,
0.120561518,0.000143106,
0.086968516,9.58827E-05,
0.066275096,9.60454E-05,
0.096803065,5.74597E-05,
0.054160195,5.5758E-05,
0.089090219,9.42721E-05,
0.085582914,0.000133166,
0.073927683,7.92735E-05,
0.211161105,4.84632E-05,
0.070064604,0.000252893,
0.193359342,0.000178827,
0.05773514,0.00014952,
0.218928441,0.000271959,
0.02941774,0.000144142,
0.162185507,0.000159508,
0.089299369,9.54064E-05,
0.092385772,0.00012664,
0.038119034,0.000255482,
0.135028984,0.000290868,
0.058256578,0.000163709,
0.07787999,0.000188486,
0.133905887,0.000169975,
0.07110879,0.000195084,
0.061587755,0.000143563,
0.086086271,0.000284442,
0.101739141,0.000102903,
0.029338532,5.82155E-05,
0.07272478,6.31477E-05,
0.124231801,5.43452E-05,
0.075649248,0.00023338,
0.111435327,0.000133345,
0.115296738,0.000151918,
0.048156602,0.000134198,
0.050965924,8.45129E-05,
0.05195358,4.69651E-05,
0.075568553,7.20628E-05,
0.132734499,7.78669E-05,
0.069339074,0.000179447,
0.16720542,9.43827E-05,
0.134233106,6.02696E-05,
0.131383005,5.531E-05,
0.12063155,2.96822E-05,
0.041605304,0.000136303,
0.213727639,8.6669E-05,
0.171393978,8.0728E-05,
0.011132881,0.000144392,
0.043445297,0.000129527,
0.11832253,6.75587E-05,
0.052203334,0.00013353,
0.034268176,5.78292E-05,
0.058145362,0.000153941,
0.045216064,0.000194005,
0.032643763,0.000122493,
0.141297342,5.22172E-05,
0.142936735,9.0558E-05,
0.095707086,0.000109942,
0.111652138,0.000186227,
0.054820989,8.93912E-05,
0.04227337,7.07521E-05,
0.140913228,4.11318E-05,
0.019781239,0.000131031,
0.076641635,5.98512E-05,
0.095315558,0.000106675,
0.021092883,0.000114191,
0.100298121,7.66723E-05,
0.042879374,6.93164E-05,
0.053127574,0.000102736,
0.010688997,0.000128683,
0.11136784,6.0282E-05,
0.137744848,9.78402E-05,
0.03485543,0.00016658,
0.089817544,5.84005E-05,
0.043004258,6.82565E-05,
0.10001938,3.81643E-05,
0.050394602,4.77629E-05,
0.144601209,0.00011701,
