0.771946519,2.98484E-12,
0.974958409,9.47882E-06,
0.973280957,1.77508E-05,
0.525285828,4.40358E-05,
0.49712738,4.72957E-05,
0.33280658,7.11386E-05,
0.154974809,7.60692E-05,
0.389735628,4.73172E-05,
0.181513412,5.6628E-05,
0.045167851,0.000115859,
0.173489057,6.73796E-05,
0.226297089,4.27345E-05,
0.152790283,6.28971E-05,
0.197153661,5.26575E-05,
0.09302564,8.32747E-05,
0.134820381,0.000146446,
0.187984524,5.59334E-05,
0.007736461,0.000264948,
0.197540814,4.77593E-05,
0.02540035,0.000146507,
0.122045916,7.23462E-05,
0.072875538,0.000111011,
0.0242813,9.29787E-05,
0.114934404,0.000114713,
0.038787154,0.000103633,
0.13286848,6.92631E-05,
0.04590092,6.89088E-05,
0.148995239,9.30456E-05,
0.140685326,4.61833E-05,
0.118066107,0.000105701,
0.175733347,6.01684E-05,
0.049030325,0.000100528,
0.052969017,0.000119899,
0.104884538,5.81548E-05,
0.117570082,6.07886E-05,
0.045847595,0.000116899,
0.048972088,7.60217E-05,
0.019766617,0.000162441,
0.089728161,8.49727E-05,
0.099958807,4.35894E-05,
0.080882211,6.66212E-05,
0.173348185,6.50783E-05,
0.048479462,0.000139671,
0.068251633,6.63247E-05,
0.068753834,0.000101722,
0.040145476,0.000102066,
0.040575139,0.000130916,
0.211159987,6.16351E-05,
0.060100298,0.000117739,
0.062348501,7.1864E-05,
0.081702042,8.23013E-05,
0.130625767,0.000106455,
0.039423287,8.9833E-05,
0.011438542,9.63803E-05,
0.133159322,6.67823E-05,
0.143632519,3.41566E-05,
0.179896568,9.14063E-05,
0.093895233,6.31247E-05,
0.105955842,6.51227E-05,
0.064665849,8.16892E-05,
0.099911246,0.000103086,
0.0763064,7.82345E-05,
0.076377114,8.06014E-05,
0.048696524,8.76723E-05,
0.020136895,0.000111034,
0.211966892,5.07783E-05,
0.058290906,7.38977E-05,
0.106739722,6.35598E-05,
0.169598912,4.32384E-05,
0.002596543,0.000150833,
0.066551202,5.76076E-05,
0.143363959,6.08145E-05,
0.011693209,0.00012594,
0.122943066,9.23391E-05,
0.066068215,6.54057E-05,
0.066557746,7.31226E-05,
0.112070296,0.000116414,
0.04121426,9.31966E-05,
0.064150296,4.4807E-05,
0.068370545,0.000129786,
0.10467645,6.85868E-05,
0.004191752,0.000118815,
0.12115083,4.57447E-05,
0.046265622,0.000108886,
0.057242034,4.49401E-05,
0.067954826,6.73572E-05,
0.107734256,7.71746E-05,
0.193116356,8.11968E-05,
0.065729363,0.000123135,
0.143680381,6.4525E-05,
0.078547248,0.000104795,
0.019428608,8.72668E-05,
0.120716803,8.7107E-05,
0.068767663,9.28845E-05,
0.12646146,6.61274E-05,
0.128202208,6.89422E-05,
0.062998423,4.60003E-05,
0.066364637,5.42452E-05,
0.011674225,4.96106E-05,
0.160516701,5.68936E-05,
0.000636872,7.84914E-05,
0.051232705,5.65135E-05,
0.031441707,5.83908E-05,
0.062466035,6.86398E-05,
0.019261822,6.89494E-05,
0.058686449,0.000127551,
0.137632974,4.93974E-05,
0.07849901,8.87334E-05,
0.105696725,8.35799E-05,
0.139895075,4.80771E-05,
0.038377085,0.000144957,
0.113847516,5.45407E-05,
0.07368282,5.36054E-05,
0.032329477,0.000112183,
0.100001349,6.76216E-05,
0.03621753,6.7664E-05,
0.113148668,6.1134E-05,
0.073441552,8.51625E-05,
0.08270005,5.20309E-05,
0.0661667,0.000108127,
0.052098224,0.000100055,
0.193061742,5.61527E-05,
0.057171709,9.24701E-05,
0.073984807,8.55627E-05,
0.047770842,6.27782E-05,
0.059687045,5.62894E-05,
0.060549953,8.59754E-05,
0.10866768,6.75266E-05,
0.192291042,3.28333E-05,
0.05840779,0.000144729,
